"","year","state","new_party","party_total"
"493",1988,"IDAHO","Republican",0.620784511257604
"494",1988,"IDAHO","Third_Party",0.0191090745486199
"495",1988,"ILLINOIS","Democrat",0.486045552650512
"496",1988,"ILLINOIS","Republican",0.506882687887136
"497",1988,"ILLINOIS","Third_Party",0.00707175946235238
"498",1988,"INDIANA","Democrat",0.396861876741026
"499",1988,"INDIANA","Republican",0.598427756625063
"500",1988,"INDIANA","Third_Party",0.0047103666339116
"501",1988,"IOWA","Democrat",0.547119239825916
"502",1988,"IOWA","Republican",0.44496472788333
"503",1988,"IOWA","Third_Party",0.00791603229075386
"504",1988,"KANSAS","Democrat",0.425596448898538
"505",1988,"KANSAS","Republican",0.557929960807376
"506",1988,"KANSAS","Third_Party",0.0164735902940857
"507",1988,"KENTUCKY","Democrat",0.438835946910323
"508",1988,"KENTUCKY","Republican",0.55521479118983
"509",1988,"KENTUCKY","Third_Party",0.00594926189984703
"510",1988,"LOUISIANA","Democrat",0.440645571004089
"511",1988,"LOUISIANA","Republican",0.54274715299453
"512",1988,"LOUISIANA","Third_Party",0.0166072760013807
"513",1988,"MAINE","Democrat",0.438835388759267
"514",1988,"MAINE","Republican",0.553354292972515
"515",1988,"MAINE","Third_Party",0.00781031826821732
"516",1988,"MARYLAND","Democrat",0.481990342740548
"517",1988,"MARYLAND","Republican",0.511075866300971
"518",1988,"MARYLAND","Third_Party",0.00693379095848125
"519",1988,"MASSACHUSETTS","Democrat",0.532290514930676
"520",1988,"MASSACHUSETTS","Republican",0.453750587302269
"521",1988,"MASSACHUSETTS","Third_Party",0.0139588977670549
"522",1988,"MICHIGAN","Democrat",0.456720783459334
"523",1988,"MICHIGAN","Republican",0.535676937764825
"524",1988,"MICHIGAN","Third_Party",0.0076022787758407
"525",1988,"MINNESOTA","Democrat",0.529128334263326
"526",1988,"MINNESOTA","Republican",0.458957263245246
"527",1988,"MINNESOTA","Third_Party",0.0119144024914274
"528",1988,"MISSISSIPPI","Democrat",0.390671445916221
"529",1988,"MISSISSIPPI","Republican",0.59889836794854
"530",1988,"MISSISSIPPI","Third_Party",0.0104301861352382
"531",1988,"MISSOURI","Democrat",0.478504491627286
"532",1988,"MISSOURI","Republican",0.51831573053676
"533",1988,"MISSOURI","Third_Party",0.0031797778359548
"534",1988,"MONTANA","Democrat",0.46198526556441
"535",1988,"MONTANA","Republican",0.520715172530724
"536",1988,"MONTANA","Third_Party",0.0172995619048661
"537",1988,"NEBRASKA","Democrat",0.391910380745769
"538",1988,"NEBRASKA","Republican",0.601628204062195
"539",1988,"NEBRASKA","Third_Party",0.00646141519203586
"540",1988,"NEVADA","Democrat",0.386841253974406
"541",1988,"NEVADA","Republican",0.600466874360671
"542",1988,"NEVADA","Third_Party",0.0126918716649229
"543",1988,"NEW HAMPSHIRE","Democrat",0.36334498640475
"544",1988,"NEW HAMPSHIRE","Republican",0.624908717607236
"545",1988,"NEW HAMPSHIRE","Third_Party",0.011746295988014
"546",1988,"NEW JERSEY","Democrat",0.425981423773041
"547",1988,"NEW JERSEY","Republican",0.562401094609449
"548",1988,"NEW JERSEY","Third_Party",0.0116174816175107
"549",1988,"NEW MEXICO","Democrat",0.468935742548241
"550",1988,"NEW MEXICO","Republican",0.518503530007461
"551",1988,"NEW MEXICO","Third_Party",0.0125607274442976
"552",1988,"NEW YORK","Democrat",0.501949756101246
"553",1988,"NEW YORK","Republican",0.437643036207598
"554",1988,"NEW YORK","Third_Party",0.060407207691156
"555",1988,"NORTH CAROLINA","Democrat",0.417063114642728
"556",1988,"NORTH CAROLINA","Republican",0.57968299779326
"557",1988,"NORTH CAROLINA","Third_Party",0.00325388756401186
"558",1988,"NORTH DAKOTA","Democrat",0.429720010361265
"559",1988,"NORTH DAKOTA","Republican",0.560312318131205
"560",1988,"NORTH DAKOTA","Third_Party",0.00996767150753042
"561",1988,"OHIO","Democrat",0.441468413607567
"562",1988,"OHIO","Republican",0.550017582452598
"563",1988,"OHIO","Third_Party",0.00851400393983501
"564",1988,"OKLAHOMA","Democrat",0.412816514607578
"565",1988,"OKLAHOMA","Republican",0.579287912583388
"566",1988,"OKLAHOMA","Third_Party",0.00789557280903405
"567",1988,"OREGON","Democrat",0.512781123979982
"568",1988,"OREGON","Republican",0.466113669536504
"569",1988,"OREGON","Third_Party",0.0211052064835141
"570",1988,"PENNSYLVANIA","Democrat",0.483867405044386
"571",1988,"PENNSYLVANIA","Republican",0.507045796187204
"572",1988,"PENNSYLVANIA","Third_Party",0.0090867987684103
"573",1988,"RHODE ISLAND","Democrat",0.556378545902101
"574",1988,"RHODE ISLAND","Republican",0.439326087063976
"575",1988,"RHODE ISLAND","Third_Party",0.00429536703392302
"576",1988,"SOUTH CAROLINA","Democrat",0.375811985488976
"577",1988,"SOUTH CAROLINA","Republican",0.615048138505835
"578",1988,"SOUTH CAROLINA","Third_Party",0.00913987600518859
"579",1988,"SOUTH DAKOTA","Democrat",0.465061295692208
"580",1988,"SOUTH DAKOTA","Republican",0.528497624532335
"581",1988,"SOUTH DAKOTA","Third_Party",0.0064410797754568
"582",1988,"TENNESSEE","Democrat",0.415458517952636
"583",1988,"TENNESSEE","Republican",0.578904812834225
"584",1988,"TENNESSEE","Third_Party",0.0056366692131398
"585",1988,"TEXAS","Democrat",0.433493692203095
"586",1988,"TEXAS","Republican",0.559535579585843
"587",1988,"TEXAS","Third_Party",0.006970728211062
"588",1988,"UTAH","Democrat",0.320464352836441
"589",1988,"UTAH","Republican",0.662189648350561
"590",1988,"UTAH","Third_Party",0.0173459988129977
"591",1988,"VERMONT","Democrat",0.475798099684377
"592",1988,"VERMONT","Republican",0.510960514203051
"593",1988,"VERMONT","Third_Party",0.0132413861125723
"594",1988,"VIRGINIA","Democrat",0.392314048719457
"595",1988,"VIRGINIA","Republican",0.597351991162657
"596",1988,"VIRGINIA","Third_Party",0.010333960117886
"597",1988,"WASHINGTON","Democrat",0.500476879007834
"598",1988,"WASHINGTON","Republican",0.484564292350689
"599",1988,"WASHINGTON","Third_Party",0.0149588286414765
"600",1988,"WEST VIRGINIA","Democrat",0.521981108537894
"601",1988,"WEST VIRGINIA","Republican",0.474605509474048
"602",1988,"WEST VIRGINIA","Third_Party",0.00341338198805776
"603",1988,"WISCONSIN","Democrat",0.514140302462849
"604",1988,"WISCONSIN","Republican",0.477959105825494
"605",1988,"WISCONSIN","Third_Party",0.00790059171165646
"606",1988,"WYOMING","Democrat",0.38013378570498
"607",1988,"WYOMING","Republican",0.605303849879072
"608",1988,"WYOMING","Third_Party",0.0145623644159478
"609",1992,"ALABAMA","Democrat",0.408800635048517
"610",1992,"ALABAMA","Republican",0.476454035993981
"611",1992,"ALABAMA","Third_Party",0.114745328957502
"612",1992,"ALASKA","Democrat",0.30287111324302
"613",1992,"ALASKA","Republican",0.394574980851508
"614",1992,"ALASKA","Third_Party",0.302553905905472
"615",1992,"ARIZONA","Democrat",0.365204525967148
"616",1992,"ARIZONA","Republican",0.384731417811328
"617",1992,"ARIZONA","Third_Party",0.250064056221524
"618",1992,"ARKANSAS","Democrat",0.53207952849252
"619",1992,"ARKANSAS","Republican",0.3548339930553
"620",1992,"ARKANSAS","Third_Party",0.11308647845218
"621",1992,"CALIFORNIA","Democrat",0.460065878402809
"622",1992,"CALIFORNIA","Republican",0.326146693759213
"623",1992,"CALIFORNIA","Third_Party",0.213787427837978
"624",1992,"COLORADO","Democrat",0.401280286519074
"625",1992,"COLORADO","Republican",0.358690526262124
"626",1992,"COLORADO","Third_Party",0.240029187218802
"627",1992,"CONNECTICUT","Democrat",0.42218572959541
"628",1992,"CONNECTICUT","Republican",0.357832412217632
"629",1992,"CONNECTICUT","Third_Party",0.219981858186957
"630",1992,"DELAWARE","Democrat",0.435239279055314
"631",1992,"DELAWARE","Republican",0.353266349009046
"632",1992,"DELAWARE","Third_Party",0.21149437193564
"633",1992,"DISTRICT OF COLUMBIA","Democrat",0.84640904856485
"634",1992,"DISTRICT OF COLUMBIA","Republican",0.0909514351501942
"635",1992,"DISTRICT OF COLUMBIA","Third_Party",0.062639516284956
"636",1992,"FLORIDA","Democrat",0.389901215645298
"637",1992,"FLORIDA","Republican",0.409024969360439
"638",1992,"FLORIDA","Third_Party",0.201073814994264
"639",1992,"GEORGIA","Democrat",0.434686853359975
"640",1992,"GEORGIA","Republican",0.428778531863534
"641",1992,"GEORGIA","Third_Party",0.136534614776491
"642",1992,"HAWAII","Democrat",0.480927577901631
"643",1992,"HAWAII","Republican",0.366970459336663
"644",1992,"HAWAII","Third_Party",0.152101962761706
"645",1992,"IDAHO","Democrat",0.284192120535807
"646",1992,"IDAHO","Republican",0.420325898024119
"647",1992,"IDAHO","Third_Party",0.295481981440074
"648",1992,"ILLINOIS","Democrat",0.485796778199173
"649",1992,"ILLINOIS","Republican",0.3433746713221
"650",1992,"ILLINOIS","Third_Party",0.170828550478728
"651",1992,"INDIANA","Democrat",0.36793905643464
"652",1992,"INDIANA","Republican",0.429067801277695
"653",1992,"INDIANA","Third_Party",0.202993142287665
"654",1992,"IOWA","Democrat",0.432858386233055
"655",1992,"IOWA","Republican",0.372721387088654
"656",1992,"IOWA","Third_Party",0.194420226678291
"657",1992,"KANSAS","Democrat",0.337384941360276
"658",1992,"KANSAS","Republican",0.388815245982669
"659",1992,"KANSAS","Third_Party",0.273799812657055
"660",1992,"KENTUCKY","Democrat",0.445511420724764
"661",1992,"KENTUCKY","Republican",0.413408801661196
"662",1992,"KENTUCKY","Third_Party",0.14107977761404
"663",1992,"LOUISIANA","Democrat",0.455845391412484
"664",1992,"LOUISIANA","Republican",0.409708958071348
"665",1992,"LOUISIANA","Third_Party",0.134445650516168
"666",1992,"MAINE","Democrat",0.3876679730213
"667",1992,"MAINE","Republican",0.303906260347697
"668",1992,"MAINE","Third_Party",0.308425766631003
"669",1992,"MARYLAND","Democrat",0.498126051859839
"670",1992,"MARYLAND","Republican",0.356294026947767
"671",1992,"MARYLAND","Third_Party",0.145579921192393
"672",1992,"MASSACHUSETTS","Democrat",0.475414109279278
"673",1992,"MASSACHUSETTS","Republican",0.290243879575897
"674",1992,"MASSACHUSETTS","Third_Party",0.234342011144825
"675",1992,"MICHIGAN","Democrat",0.437736874843994
"676",1992,"MICHIGAN","Republican",0.363756479150569
"677",1992,"MICHIGAN","Third_Party",0.198506646005437
"678",1992,"MINNESOTA","Democrat",0.434846512784781
"679",1992,"MINNESOTA","Republican",0.31850833153034
"680",1992,"MINNESOTA","Third_Party",0.246645155684879
"681",1992,"MISSISSIPPI","Democrat",0.407680641438674
"682",1992,"MISSISSIPPI","Republican",0.496838946702615
"683",1992,"MISSISSIPPI","Third_Party",0.0954804118587116
"684",1992,"MISSOURI","Democrat",0.440716857569409
"685",1992,"MISSOURI","Republican",0.339216817841565
"686",1992,"MISSOURI","Third_Party",0.220066324589026
"687",1992,"MONTANA","Democrat",0.376311245229345
"688",1992,"MONTANA","Republican",0.351224965475921
"689",1992,"MONTANA","Third_Party",0.272463789294735
"690",1992,"NEBRASKA","Democrat",0.294034541574356
"691",1992,"NEBRASKA","Republican",0.465975003592996
"692",1992,"NEBRASKA","Third_Party",0.239990454832648
"693",1992,"NEVADA","Democrat",0.373575499982225
"694",1992,"NEVADA","Republican",0.3472679225309
"695",1992,"NEVADA","Third_Party",0.279156577486876
"696",1992,"NEW HAMPSHIRE","Democrat",0.389117950913508
"697",1992,"NEW HAMPSHIRE","Republican",0.376914270822669
"698",1992,"NEW HAMPSHIRE","Third_Party",0.233967778263824
"699",1992,"NEW JERSEY","Democrat",0.429539591230275
"700",1992,"NEW JERSEY","Republican",0.405810334627948
"701",1992,"NEW JERSEY","Third_Party",0.164650074141777
"702",1992,"NEW MEXICO","Democrat",0.458988466383385
"703",1992,"NEW MEXICO","Republican",0.373384609446548
"704",1992,"NEW MEXICO","Third_Party",0.167626924170067
"705",1992,"NEW YORK","Democrat",0.47276306912758
"706",1992,"NEW YORK","Republican",0.288397430754332
"707",1992,"NEW YORK","Third_Party",0.238839500118089
"708",1992,"NORTH CAROLINA","Democrat",0.426533683021613
"709",1992,"NORTH CAROLINA","Republican",0.434428087371021
"710",1992,"NORTH CAROLINA","Third_Party",0.139038229607366
"711",1992,"NORTH DAKOTA","Democrat",0.321835051747135
"712",1992,"NORTH DAKOTA","Republican",0.442159716745691
"713",1992,"NORTH DAKOTA","Third_Party",0.236005231507174
"714",1992,"OHIO","Democrat",0.401812805632102
"715",1992,"OHIO","Republican",0.383466124368847
"716",1992,"OHIO","Third_Party",0.214721069999051
"717",1992,"OKLAHOMA","Democrat",0.340247374958554
"718",1992,"OKLAHOMA","Republican",0.426457483283095
"719",1992,"OKLAHOMA","Third_Party",0.233295141758352
"720",1992,"OREGON","Democrat",0.424788550589583
"721",1992,"OREGON","Republican",0.325272127238157
"722",1992,"OREGON","Third_Party",0.249939322172259
"723",1992,"PENNSYLVANIA","Democrat",0.451461648732512
"724",1992,"PENNSYLVANIA","Republican",0.361272105181448
"725",1992,"PENNSYLVANIA","Third_Party",0.18726624608604
"726",1992,"RHODE ISLAND","Democrat",0.470479635613689
"727",1992,"RHODE ISLAND","Republican",0.290276046893783
"728",1992,"RHODE ISLAND","Third_Party",0.239244317492528
"729",1992,"SOUTH CAROLINA","Democrat",0.427625411746325
"730",1992,"SOUTH CAROLINA","Republican",0.469933567252985
"731",1992,"SOUTH CAROLINA","Third_Party",0.10244102100069
"732",1992,"SOUTH DAKOTA","Democrat",0.371409708137301
"733",1992,"SOUTH DAKOTA","Republican",0.406591445752318
"734",1992,"SOUTH DAKOTA","Third_Party",0.221998846110381
"735",1992,"TENNESSEE","Democrat",0.470847930888039
"736",1992,"TENNESSEE","Republican",0.42433364033172
"737",1992,"TENNESSEE","Third_Party",0.104818428780241
"738",1992,"TEXAS","Democrat",0.37078458334051
"739",1992,"TEXAS","Republican",0.405600211114105
"740",1992,"TEXAS","Third_Party",0.223615205545385
"741",1992,"UTAH","Democrat",0.246545017594133
"742",1992,"UTAH","Republican",0.433646327006255
"743",1992,"UTAH","Third_Party",0.319808655399611
"744",1992,"VERMONT","Democrat",0.461137517647506
"745",1992,"VERMONT","Republican",0.304182588254787
"746",1992,"VERMONT","Third_Party",0.234679894097708
"747",1992,"VIRGINIA","Democrat",0.405860744026581
"748",1992,"VIRGINIA","Republican",0.449573663539431
"749",1992,"VIRGINIA","Third_Party",0.144565592433988
"750",1992,"WASHINGTON","Democrat",0.434102200374634
"751",1992,"WASHINGTON","Republican",0.31965605348919
"752",1992,"WASHINGTON","Third_Party",0.246241746136175
"753",1992,"WEST VIRGINIA","Democrat",0.484148216189809
"754",1992,"WEST VIRGINIA","Republican",0.353930291643569
"755",1992,"WEST VIRGINIA","Third_Party",0.161921492166623
"756",1992,"WISCONSIN","Democrat",0.411315557409848
"757",1992,"WISCONSIN","Republican",0.367772209631997
"758",1992,"WISCONSIN","Third_Party",0.220912232958155
"759",1992,"WYOMING","Democrat",0.340997778711653
"760",1992,"WYOMING","Republican",0.396965239839107
"761",1992,"WYOMING","Third_Party",0.262036981449241
"762",1996,"ALABAMA","Democrat",0.431560876958241
"763",1996,"ALABAMA","Republican",0.501218432051639
"764",1996,"ALABAMA","Third_Party",0.0672206909901202
"765",1996,"ALASKA","Democrat",0.332671136495323
"766",1996,"ALASKA","Republican",0.508012581739922
"767",1996,"ALASKA","Third_Party",0.159316281764755
"768",1996,"ARIZONA","Democrat",0.465170659460768
"769",1996,"ARIZONA","Republican",0.442944164966659
"770",1996,"ARIZONA","Third_Party",0.0918851755725734
"771",1996,"ARKANSAS","Democrat",0.537364491519482
"772",1996,"ARKANSAS","Republican",0.368008576643574
"773",1996,"ARKANSAS","Third_Party",0.0946269318369442
"774",1996,"CALIFORNIA","Democrat",0.510988656185273
"775",1996,"CALIFORNIA","Republican",0.382094200800462
"776",1996,"CALIFORNIA","Third_Party",0.106917143014266
"777",1996,"COLORADO","Democrat",0.444264984093488
"778",1996,"COLORADO","Republican",0.457964575409313
"779",1996,"COLORADO","Third_Party",0.0977704404971993
"780",1996,"CONNECTICUT","Democrat",0.528315814719657
"781",1996,"CONNECTICUT","Republican",0.346908044871012
"782",1996,"CONNECTICUT","Third_Party",0.124776140409331
"783",1996,"DELAWARE","Democrat",0.518278497839814
"784",1996,"DELAWARE","Republican",0.365798899597504
"785",1996,"DELAWARE","Third_Party",0.115922602562682
"786",1996,"DISTRICT OF COLUMBIA","Democrat",0.851900110916081
"787",1996,"DISTRICT OF COLUMBIA","Republican",0.0933579574211473
"788",1996,"DISTRICT OF COLUMBIA","Third_Party",0.054741931662772
"789",1996,"FLORIDA","Democrat",0.480255711978193
"790",1996,"FLORIDA","Republican",0.423245487496686
"791",1996,"FLORIDA","Third_Party",0.0964988005251215
"792",1996,"GEORGIA","Democrat",0.458414658495219
"793",1996,"GEORGIA","Republican",0.470156801146984
"794",1996,"GEORGIA","Third_Party",0.0714285403577974
"795",1996,"HAWAII","Democrat",0.569288015106076
"796",1996,"HAWAII","Republican",0.31640286571143
"797",1996,"HAWAII","Third_Party",0.114309119182495
"798",1996,"IDAHO","Democrat",0.33646389850949
"799",1996,"IDAHO","Republican",0.521841081448249
"800",1996,"IDAHO","Third_Party",0.141695020042261
"801",1996,"ILLINOIS","Democrat",0.543152778302873
"802",1996,"ILLINOIS","Republican",0.368099529826917
"803",1996,"ILLINOIS","Third_Party",0.0887476918702108
"804",1996,"INDIANA","Democrat",0.415571376457493
"805",1996,"INDIANA","Republican",0.471423801565117
"806",1996,"INDIANA","Third_Party",0.11300482197739
"807",1996,"IOWA","Democrat",0.502609646901525
"808",1996,"IOWA","Republican",0.399201021007637
"809",1996,"IOWA","Third_Party",0.0981893320908373
"810",1996,"KANSAS","Democrat",0.360847994042632
"811",1996,"KANSAS","Republican",0.542907009215303
"812",1996,"KANSAS","Third_Party",0.0962449967420646
"813",1996,"KENTUCKY","Democrat",0.458421784853259
"814",1996,"KENTUCKY","Republican",0.44882221460523
"815",1996,"KENTUCKY","Third_Party",0.0927560005415105
"816",1996,"LOUISIANA","Democrat",0.520099957454179
"817",1996,"LOUISIANA","Republican",0.399440794323188
"818",1996,"LOUISIANA","Third_Party",0.0804592482226329
"819",1996,"MAINE","Democrat",0.516239558868917
"820",1996,"MAINE","Republican",0.307606738439042
"821",1996,"MAINE","Third_Party",0.176153702692042
"822",1996,"MARYLAND","Democrat",0.542547743518617
"823",1996,"MARYLAND","Republican",0.382694974927985
"824",1996,"MARYLAND","Third_Party",0.0747572815533981
"825",1996,"MASSACHUSETTS","Democrat",0.614720987115381
"826",1996,"MASSACHUSETTS","Republican",0.280879920233417
"827",1996,"MASSACHUSETTS","Third_Party",0.104399092651202
"828",1996,"MICHIGAN","Democrat",0.516948205746972
"829",1996,"MICHIGAN","Republican",0.384845943353381
"830",1996,"MICHIGAN","Third_Party",0.0982058508996468
"831",1996,"MINNESOTA","Democrat",0.511007565820081
"832",1996,"MINNESOTA","Republican",0.349554297119442
"833",1996,"MINNESOTA","Third_Party",0.139438137060477
"834",1996,"MISSISSIPPI","Democrat",0.440811002207288
"835",1996,"MISSISSIPPI","Republican",0.492067523104926
"836",1996,"MISSISSIPPI","Third_Party",0.0671214746877856
"837",1996,"MISSOURI","Democrat",0.475395782796162
"838",1996,"MISSOURI","Republican",0.412413898561906
"839",1996,"MISSOURI","Third_Party",0.112190318641932
"840",1996,"MONTANA","Democrat",0.412500644831644
"841",1996,"MONTANA","Republican",0.441315407423056
"842",1996,"MONTANA","Third_Party",0.1461839477453
"843",1996,"NEBRASKA","Democrat",0.349506580161349
"844",1996,"NEBRASKA","Republican",0.536549973059351
"845",1996,"NEBRASKA","Third_Party",0.113943446779301
"846",1996,"NEVADA","Democrat",0.439334968844165
"847",1996,"NEVADA","Republican",0.429147129204638
"848",1996,"NEVADA","Third_Party",0.131517901951197
"849",1996,"NEW HAMPSHIRE","Democrat",0.495705773494403
"850",1996,"NEW HAMPSHIRE","Republican",0.395664895277257
"851",1996,"NEW HAMPSHIRE","Third_Party",0.10862933122834
"852",1996,"NEW JERSEY","Democrat",0.537202928611835
"853",1996,"NEW JERSEY","Republican",0.358631082038844
"854",1996,"NEW JERSEY","Third_Party",0.10416598934932
"855",1996,"NEW MEXICO","Democrat",0.491832022356737
"856",1996,"NEW MEXICO","Republican",0.418561198689383
"857",1996,"NEW MEXICO","Third_Party",0.0896067789538802
"858",1996,"NEW YORK","Democrat",0.566789390304186
"859",1996,"NEW YORK","Republican",0.270022079073117
"860",1996,"NEW YORK","Third_Party",0.163188530622698
"861",1996,"NORTH CAROLINA","Democrat",0.440355321374016
"862",1996,"NORTH CAROLINA","Republican",0.487294136632898
"863",1996,"NORTH CAROLINA","Third_Party",0.0723505419930861
"864",1996,"NORTH DAKOTA","Democrat",0.401278475738614
"865",1996,"NORTH DAKOTA","Republican",0.469387525289872
"866",1996,"NORTH DAKOTA","Third_Party",0.129333998971514
"867",1996,"OHIO","Democrat",0.473757474472007
"868",1996,"OHIO","Republican",0.410168722270519
"869",1996,"OHIO","Third_Party",0.116073803257474
"870",1996,"OKLAHOMA","Democrat",0.404491374502471
"871",1996,"OKLAHOMA","Republican",0.48256296236139
"872",1996,"OKLAHOMA","Third_Party",0.112945663136139
"873",1996,"OREGON","Democrat",0.471519713157589
"874",1996,"OREGON","Republican",0.390599233538497
"875",1996,"OREGON","Third_Party",0.137881053303914
"876",1996,"PENNSYLVANIA","Democrat",0.492261247677619
"877",1996,"PENNSYLVANIA","Republican",0.400143558304288
"878",1996,"PENNSYLVANIA","Third_Party",0.107595194018093
"879",1996,"RHODE ISLAND","Democrat",0.597185884837039
"880",1996,"RHODE ISLAND","Republican",0.268248058281037
"881",1996,"RHODE ISLAND","Third_Party",0.134566056881923
"882",1996,"SOUTH CAROLINA","Democrat",0.440062529234504
"883",1996,"SOUTH CAROLINA","Republican",0.498476762807973
"884",1996,"SOUTH CAROLINA","Third_Party",0.0614607079575232
"885",1996,"SOUTH DAKOTA","Democrat",0.430271195024488
"886",1996,"SOUTH DAKOTA","Republican",0.464888551259009
"887",1996,"SOUTH DAKOTA","Third_Party",0.104840253716502
"888",1996,"TENNESSEE","Democrat",0.479987117926409
"889",1996,"TENNESSEE","Republican",0.45590397575636
"890",1996,"TENNESSEE","Third_Party",0.0641089063172316
"891",1996,"TEXAS","Democrat",0.438317719370651
"892",1996,"TEXAS","Republican",0.487587416450509
"893",1996,"TEXAS","Third_Party",0.0740948641788396
"894",1996,"UTAH","Democrat",0.332967764325172
"895",1996,"UTAH","Republican",0.54371278895601
"896",1996,"UTAH","Third_Party",0.123319446718818
"897",1996,"VERMONT","Democrat",0.533544335632949
"898",1996,"VERMONT","Republican",0.310900796675553
"899",1996,"VERMONT","Third_Party",0.155554867691498
"900",1996,"VIRGINIA","Democrat",0.451477711634574
"901",1996,"VIRGINIA","Republican",0.471046187230049
"902",1996,"VIRGINIA","Third_Party",0.0774761011353771
"903",1996,"WASHINGTON","Democrat",0.498404720483336
"904",1996,"WASHINGTON","Republican",0.373013665140824
"905",1996,"WASHINGTON","Third_Party",0.12858161437584
"906",1996,"WEST VIRGINIA","Democrat",0.515055958042859
"907",1996,"WEST VIRGINIA","Republican",0.36757434493031
"908",1996,"WEST VIRGINIA","Third_Party",0.117369697026831
"909",1996,"WISCONSIN","Democrat",0.488109521626068
"910",1996,"WISCONSIN","Republican",0.384774122574356
"911",1996,"WISCONSIN","Third_Party",0.127116355799576
"912",1996,"WYOMING","Democrat",0.368358612475245
"913",1996,"WYOMING","Republican",0.498121198084804
"914",1996,"WYOMING","Third_Party",0.133520189439952
"915",2000,"ALABAMA","Democrat",0.415665029478981
"916",2000,"ALABAMA","Republican",0.564837553532677
"917",2000,"ALABAMA","Third_Party",0.0194974169883428
"918",2000,"ALASKA","Democrat",0.276663398235047
"919",2000,"ALASKA","Republican",0.586209553158706
"920",2000,"ALASKA","Third_Party",0.137127048606247
"921",2000,"ARIZONA","Democrat",0.447345850173889
"922",2000,"ARIZONA","Republican",0.51021138160437
"923",2000,"ARIZONA","Third_Party",0.0424427682217418
"924",2000,"ARKANSAS","Democrat",0.45864256260435
"925",2000,"ARKANSAS","Republican",0.513071976966329
"926",2000,"ARKANSAS","Third_Party",0.0282854604293211
"927",2000,"CALIFORNIA","Democrat",0.534497368277545
"928",2000,"CALIFORNIA","Republican",0.416514968052555
"929",2000,"CALIFORNIA","Third_Party",0.0489876636699009
"930",2000,"COLORADO","Democrat",0.42393509011306
"931",2000,"COLORADO","Republican",0.507502147736722
"932",2000,"COLORADO","Third_Party",0.0685627621502175
"933",2000,"CONNECTICUT","Democrat",0.559096281324403
"934",2000,"CONNECTICUT","Republican",0.384436032270773
"935",2000,"CONNECTICUT","Third_Party",0.0564676864048235
"936",2000,"DELAWARE","Democrat",0.549777271630909
"937",2000,"DELAWARE","Republican",0.419162883286671
"938",2000,"DELAWARE","Third_Party",0.0310598450824202
"939",2000,"DISTRICT OF COLUMBIA","Democrat",0.851550813793377
"940",2000,"DISTRICT OF COLUMBIA","Republican",0.0895172714394682
"941",2000,"DISTRICT OF COLUMBIA","Third_Party",0.058931914767155
"942",2000,"FLORIDA","Democrat",0.488378212040361
"943",2000,"FLORIDA","Republican",0.488468265720404
"944",2000,"FLORIDA","Third_Party",0.0231535222392342
"945",2000,"GEORGIA","Democrat",0.432109996562414
"946",2000,"GEORGIA","Republican",0.549595696513792
"947",2000,"GEORGIA","Third_Party",0.018294306923794
"948",2000,"HAWAII","Democrat",0.557916679123035
"949",2000,"HAWAII","Republican",0.374628686971907
"950",2000,"HAWAII","Third_Party",0.067454633905058
"951",2000,"IDAHO","Democrat",0.276381288438344
"952",2000,"IDAHO","Republican",0.671704394804781
"953",2000,"IDAHO","Third_Party",0.0519143167568753
"954",2000,"ILLINOIS","Democrat",0.545965212095549
"955",2000,"ILLINOIS","Republican",0.425848799732102
"956",2000,"ILLINOIS","Third_Party",0.0281859881723487
"957",2000,"INDIANA","Democrat",0.41012102930839
"958",2000,"INDIANA","Republican",0.566468816015263
"959",2000,"INDIANA","Third_Party",0.0234101546763473
"960",2000,"IOWA","Democrat",0.471919155786085
"961",2000,"IOWA","Republican",0.468856382231775
"962",2000,"IOWA","Third_Party",0.0592244619821407
"963",2000,"KANSAS","Democrat",0.372383922642453
"964",2000,"KANSAS","Republican",0.580416632469577
"965",2000,"KANSAS","Third_Party",0.0471994448879703
"966",2000,"KENTUCKY","Democrat",0.413781825859106
"967",2000,"KENTUCKY","Republican",0.565064833631888
"968",2000,"KENTUCKY","Third_Party",0.0211533405090065
"969",2000,"LOUISIANA","Democrat",0.448753324543399
"970",2000,"LOUISIANA","Republican",0.525510631742537
"971",2000,"LOUISIANA","Third_Party",0.0257360437140643
"972",2000,"MAINE","Democrat",0.49086016473949
"973",2000,"MAINE","Republican",0.439718509949879
"974",2000,"MAINE","Third_Party",0.0694213253106317
"975",2000,"MARYLAND","Democrat",0.564883083845049
"976",2000,"MARYLAND","Republican",0.401847806550623
"977",2000,"MARYLAND","Third_Party",0.0332691096043278
"978",2000,"MASSACHUSETTS","Democrat",0.591261260206791
"979",2000,"MASSACHUSETTS","Republican",0.32132902993602
"980",2000,"MASSACHUSETTS","Third_Party",0.0874097098571891
"981",2000,"MICHIGAN","Democrat",0.512797988706914
"982",2000,"MICHIGAN","Republican",0.461462147321406
"983",2000,"MICHIGAN","Third_Party",0.0257398639716801
"984",2000,"MINNESOTA","Democrat",0.479055720603522
"985",2000,"MINNESOTA","Republican",0.455023506520932
"986",2000,"MINNESOTA","Third_Party",0.0659207728755456
"987",2000,"MISSISSIPPI","Democrat",0.406981001504752
"988",2000,"MISSISSIPPI","Republican",0.576195150998206
"989",2000,"MISSISSIPPI","Third_Party",0.0168238474970428
